"Units","scenario","region","subsector","technology","output","year","value"
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2070,0.143845
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2075,0.155907
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2080,0.168669
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2085,0.18015
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2090,0.193391
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2095,0.205235
"EJ","Reference","Mexico","wind","wind_offshore","electricity",2100,0.21354
"EJ","Reference","Mexico","wind","wind_storage","electricity",2020,7.92489e-05
"EJ","Reference","Mexico","wind","wind_storage","electricity",2025,0.000327776
"EJ","Reference","Mexico","wind","wind_storage","electricity",2030,0.00111326
"EJ","Reference","Mexico","wind","wind_storage","electricity",2035,0.00263406
"EJ","Reference","Mexico","wind","wind_storage","electricity",2040,0.00489636
"EJ","Reference","Mexico","wind","wind_storage","electricity",2045,0.00765695
"EJ","Reference","Mexico","wind","wind_storage","electricity",2050,0.0104743
"EJ","Reference","Mexico","wind","wind_storage","electricity",2055,0.0134159
"EJ","Reference","Mexico","wind","wind_storage","electricity",2060,0.0157633
"EJ","Reference","Mexico","wind","wind_storage","electricity",2065,0.0180915
"EJ","Reference","Mexico","wind","wind_storage","electricity",2070,0.0194939
"EJ","Reference","Mexico","wind","wind_storage","electricity",2075,0.0209482
"EJ","Reference","Mexico","wind","wind_storage","electricity",2080,0.0225055
"EJ","Reference","Mexico","wind","wind_storage","electricity",2085,0.0241722
"EJ","Reference","Mexico","wind","wind_storage","electricity",2090,0.0260505
"EJ","Reference","Mexico","wind","wind_storage","electricity",2095,0.0279207
"EJ","Reference","Mexico","wind","wind_storage","electricity",2100,0.031186
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2025,0.00129941
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2030,0.00417782
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2035,0.00859341
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2040,0.0146539
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2045,0.0216011
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2050,0.0287128
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2055,0.0358707
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2060,0.0435675
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2065,0.0521837
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2070,0.0617081
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2075,0.0739896
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2080,0.0885683
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2085,0.104675
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2090,0.129358
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2095,0.17063
"EJ","Reference","Middle East","biomass","biomass (IGCC)","electricity",2100,0.22096
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2010,0.000104369
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2020,0.00380134
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2025,0.0101022
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2030,0.0220712
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2035,0.037777
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2040,0.0549869
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2045,0.0691724
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2050,0.0791916
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2055,0.0853589
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2060,0.0918975
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2065,0.0997337
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2070,0.108494
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2075,0.122641
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2080,0.138833
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2085,0.155811
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2090,0.190142
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2095,0.260086
"EJ","Reference","Middle East","biomass","biomass (conv)","electricity",2100,0.34676
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2025,0.00538061
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2030,0.0132199
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2035,0.0222896
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2040,0.0325567
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2045,0.0432018
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2050,0.0536418
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2055,0.0641043
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2060,0.0750121
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2065,0.0865808
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2070,0.0989144
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2075,0.112867
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2080,0.129036
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2085,0.142315
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2090,0.157309
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2095,0.179963
"EJ","Reference","Middle East","coal","coal (IGCC)","electricity",2100,0.210483
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",1990,0.037911
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2005,0.132627
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2010,0.124674
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2015,0.107582
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2020,0.121417
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2025,0.133215
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2030,0.147979
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2035,0.161584
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2040,0.174169
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2045,0.184737
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2050,0.193834
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2055,0.203693
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2060,0.216181
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2065,0.231947
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2070,0.250831
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2075,0.269289
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2080,0.277776
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2085,0.296034
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2090,0.317299
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2095,0.353609
"EJ","Reference","Middle East","coal","coal (conv pul)","electricity",2100,0.406412
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2020,0.131075
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2025,0.382718
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2030,0.965454
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2035,1.87352
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2040,3.06143
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2045,4.40269
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2050,5.74104
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2055,7.07707
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2060,8.45689
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2065,9.69773
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2070,10.7889
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2075,11.6569
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2080,12.3138
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2085,12.8005
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2090,12.9836
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2095,12.6605
"EJ","Reference","Middle East","gas","gas (CC)","electricity",2100,12.0898
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",1990,0.410424
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2005,1.37907
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2010,1.9836
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2015,2.66493
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2020,2.63388
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2025,2.78549
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2030,2.9427
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2035,2.96203
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2040,2.83925
"EJ","Reference","Middle East","gas","gas (steam/CT)","electricity",2045,2.64422
